time,f_solid,interface_pos,interface_speed
1.139999999999993285e+01,7.569956969013695858e-01,2.430043030986304586e+01,-2.786321854206619264e+00
1.143999999999993200e+01,7.580933262616517121e-01,2.419066737383482746e+01,-2.744073400705460131e+00
1.147999999999993115e+01,7.591708814958237905e-01,2.408291185041761651e+01,-2.693888085430273804e+00
1.151999999999993030e+01,7.602258172693674432e-01,2.397741827306326456e+01,-2.637339433858798543e+00
1.155999999999992944e+01,7.612562218087907118e-01,2.387437781912092305e+01,-2.576011348558537861e+00
1.159999999999992859e+01,7.622607915019692371e-01,2.377392084980307629e+01,-2.511424232946168900e+00
1.163999999999992774e+01,7.632387838704336458e-01,2.367612161295663498e+01,-2.444980921161032938e+00
1.167999999999992689e+01,7.641899568974634960e-01,2.358100431025364685e+01,-2.377932567574703171e+00
1.171999999999992603e+01,7.651145018332112802e-01,2.348854981667886932e+01,-2.311362339369438246e+00
1.175999999999992518e+01,7.660129751887204685e-01,2.339870248112795537e+01,-2.246183388772848843e+00
1.179999999999992433e+01,7.668862340181621384e-01,2.331137659818378438e+01,-2.183147073604274624e+00
1.183999999999992347e+01,7.677353770389516718e-01,2.322646229610482749e+01,-2.122857551973922341e+00
1.187999999999992262e+01,7.685616928291866268e-01,2.314383071708134310e+01,-2.065789475587109791e+00
1.191999999999992177e+01,7.693666153599361124e-01,2.306333846400637810e+01,-2.012306326874124807e+00
1.195999999999992092e+01,7.701516864836581711e-01,2.298483135163418467e+01,-1.962677809304835819e+00
1.199999999999992006e+01,7.709185246734981956e-01,2.290814753265017600e+01,-1.917095474600216676e+00
1.203999999999991921e+01,7.716687992239126270e-01,2.283312007760873996e+01,-1.875686376035901048e+00
1.207999999999991836e+01,7.724042092014891114e-01,2.275957907985109330e+01,-1.838524943941166612e+00
1.211999999999991751e+01,7.731264665986438134e-01,2.268735334013561555e+01,-1.805643492886943591e+00
1.215999999999991665e+01,7.738372833274561602e-01,2.261627166725438087e+01,-1.777041822030867024e+00
1.219999999999991580e+01,7.745383618478438592e-01,2.254616381521560697e+01,-1.752696300969347476e+00
1.223999999999991495e+01,7.752313893224048735e-01,2.247686106775951487e+01,-1.732568686402302660e+00
1.227999999999991410e+01,7.759180352147664328e-01,2.240819647852336516e+01,-1.716614730903742725e+00
1.231999999999991324e+01,7.765999521990361032e-01,2.234000478009639323e+01,-1.704792460674298127e+00
1.235999999999991239e+01,7.772787801374360095e-01,2.227212198625639417e+01,-1.697069845999976678e+00
1.239999999999991154e+01,7.779561527335916438e-01,2.220438472664083918e+01,-1.693431490388874749e+00
1.243999999999991068e+01,7.786337063067431119e-01,2.213662936932568925e+01,-1.693883932878748055e+00
1.247999999999990983e+01,7.793130899822033886e-01,2.206869100177965493e+01,-1.698459188650858209e+00
1.251999999999990898e+01,7.799959764718803479e-01,2.200040235281196033e+01,-1.707216224192364962e+00
1.255999999999990813e+01,7.806840725303906270e-01,2.193159274696093064e+01,-1.720240146275742177e+00
1.259999999999990727e+01,7.813791281089987883e-01,2.186208718910012294e+01,-1.737638946520192462e+00
1.263999999999990642e+01,7.820829431765363715e-01,2.179170568234636107e+01,-1.759537668844046721e+00
1.267999999999990557e+01,7.827973711180384875e-01,2.172026288819614592e+01,-1.786069853755378745e+00
1.271999999999990472e+01,7.835243175503383561e-01,2.164756824496616616e+01,-1.817366080749494017e+00
1.275999999999990386e+01,7.842657333139294584e-01,2.157342666860705549e+01,-1.853539408977766811e+00
1.279999999999990301e+01,7.850236003316387601e-01,2.149763996683611822e+01,-1.894667544273431758e+00
1.283999999999990216e+01,7.857999090000615805e-01,2.142000909999383396e+01,-1.940771671057106573e+00
1.287999999999990131e+01,7.865966258435304059e-01,2.134033741564695674e+01,-1.991792108671930350e+00
1.291999999999990045e+01,7.874156503648711558e-01,2.125843496351288309e+01,-2.047561303351841389e+00
1.295999999999989960e+01,7.882587604294972738e-01,2.117412395705026995e+01,-2.107775161565328403e+00
1.299999999999989875e+01,7.891275461762368160e-01,2.108724538237630952e+01,-2.171964366849010730e+00
1.303999999999989790e+01,7.900233334072462865e-01,2.099766665927536735e+01,-2.239468077523554257e+00
1.307999999999989704e+01,7.909470986919640012e-01,2.090529013080360698e+01,-2.309413211794009158e+00
1.311999999999989619e+01,7.918993799981141057e-01,2.081006200018859431e+01,-2.380703265375316846e+00
1.315999999999989534e+01,7.928801884267487887e-01,2.071198115732512690e+01,-2.452021071586685252e+00
1.319999999999989448e+01,7.938889283586021417e-01,2.061110716413978139e+01,-2.521849829633637796e+00
1.323999999999989363e+01,7.949243346739504057e-01,2.050756653260495455e+01,-2.588515788370671089e+00
1.327999999999989278e+01,7.959844362523341710e-01,2.040155637476658512e+01,-2.650253945959235580e+00
1.331999999999989193e+01,7.970665542487763711e-01,2.029334457512236156e+01,-2.705294991105589020e+00
1.335999999999989107e+01,7.981673413741231515e-01,2.018326586258768884e+01,-2.751967813366817950e+00
1.339999999999989022e+01,7.992828645777702024e-01,2.007171354222298021e+01,-2.788808009117715869e+00
1.343999999999988937e+01,8.004087285633910698e-01,1.995912714366089347e+01,-2.814659964052168561e+00
1.347999999999988852e+01,8.015402322977029925e-01,1.984597677022969719e+01,-2.828759335779906792e+00
1.351999999999988766e+01,8.026725461688232199e-01,1.973274538311767401e+01,-2.830784677800579630e+00
1.355999999999988681e+01,8.038008947108115088e-01,1.961991052891885090e+01,-2.820871354970577727e+00
1.359999999999988596e+01,8.049207294366830245e-01,1.950792705633169533e+01,-2.799586814678889368e+00
1.363999999999988511e+01,8.060278783266988656e-01,1.939721216733011033e+01,-2.767872225039624823e+00
1.367999999999988425e+01,8.071186623417653250e-01,1.928813376582347416e+01,-2.726960037665904224e+00
1.371999999999988340e+01,8.081899740510567476e-01,1.918100259489432347e+01,-2.678279273228767465e+00
1.375999999999988255e+01,8.092393180966273025e-01,1.907606819033726708e+01,-2.623360113926409554e+00
1.379999999999988169e+01,8.102648169952217927e-01,1.897351830047782073e+01,-2.563747246486158815e+00
1.383999999999988084e+01,8.112651882845615114e-01,1.887348117154384397e+01,-2.500928223349419000e+00
1.387999999999987999e+01,8.122397002073927785e-01,1.877602997926072703e+01,-2.436279807077923465e+00
1.391999999999987914e+01,8.131881132061041795e-01,1.868118867938957806e+01,-2.371032496778724408e+00
1.395999999999987828e+01,8.141106138162588213e-01,1.858893861837412942e+01,-2.306251525386215917e+00
1.399999999999987743e+01,8.150077464476456202e-01,1.849922535523543843e+01,-2.242831578467274767e+00
1.403999999999987658e+01,8.158803473031982501e-01,1.841196526968018077e+01,-2.181502138881441510e+00
1.407999999999987573e+01,8.167294834871183795e-01,1.832705165128817271e+01,-2.122840459800201529e+00
1.411999999999987487e+01,8.175563992820605863e-01,1.824436007179394892e+01,-2.067289487355594702e+00
1.415999999999987402e+01,8.183624706580854280e-01,1.816375293419146431e+01,-2.015178440062115328e+00
1.419999999999987317e+01,8.191491683114484612e-01,1.808508316885514944e+01,-1.966744133407871686e+00
1.423999999999987232e+01,8.199180289111492881e-01,1.800819710888507075e+01,-1.922151499251967266e+00
1.427999999999987146e+01,8.206706337543321350e-01,1.793293662456679272e+01,-1.881512107956950786e+00
1.431999999999987061e+01,8.214085937034502072e-01,1.785914062965497351e+01,-1.844899872795480178e+00
1.435999999999986976e+01,8.221335391042812191e-01,1.778664608957187454e+01,-1.812363502077474209e+00
1.439999999999986890e+01,8.228471133619905675e-01,1.771528866380094769e+01,-1.783935644273171306e+00
1.443999999999986805e+01,8.235509689663145227e-01,1.764490310336854861e+01,-1.759639010809976867e+00
1.447999999999986720e+01,8.242467649761640036e-01,1.757532350238359697e+01,-1.739490024623790987e+00
1.451999999999986635e+01,8.249361652586043592e-01,1.750638347413956808e+01,-1.723500706100722368e+00
1.455999999999986549e+01,8.256208370837654353e-01,1.743791629162346624e+01,-1.711679562902546081e+00
1.459999999999986464e+01,8.263024499653560673e-01,1.736975500346439105e+01,-1.704032203976879600e+00
1.463999999999986379e+01,8.269826748720788823e-01,1.730173251279211399e+01,-1.700562266806926459e+00
1.467999999999986294e+01,8.276631840914476790e-01,1.723368159085522677e+01,-1.701273048422180523e+00
1.471999999999986208e+01,8.283456520847858329e-01,1.716543479152142027e+01,-1.706169983345162677e+00
1.475999999999986123e+01,8.290317576173145131e-01,1.709682423826853892e+01,-1.715263831322033639e+00
1.479999999999986038e+01,8.297231872760907345e-01,1.702768127239092166e+01,-1.728574146940431433e+00
1.483999999999985953e+01,8.304216402080255577e-01,1.695783597919744068e+01,-1.746132329837024599e+00
1.487999999999985867e+01,8.311288335420576878e-01,1.688711664579423655e+01,-1.767983335080103302e+00
1.491999999999985782e+01,8.318465075405745424e-01,1.681534924594254221e+01,-1.794184996292358392e+00
1.495999999999985697e+01,8.325764291048514121e-01,1.674235708951486856e+01,-1.824803910691841224e+00
1.499999999999985612e+01,8.333203918930887077e-01,1.666796081069112745e+01,-1.859906970593527831e+00
1.503999999999985526e+01,8.340802110503491296e-01,1.659197889496508083e+01,-1.899547893151165567e+00
1.507999999999985441e+01,8.348577104417878036e-01,1.651422895582122408e+01,-1.943748478596418749e+00
1.511999999999985356e+01,8.356547003574386068e-01,1.643452996425614288e+01,-1.992474789127030022e+00
1.515999999999985270e+01,8.364729439437483816e-01,1.635270560562516096e+01,-2.045608965774547983e+00
1.519999999999985185e+01,8.373141111381852131e-01,1.626858888618147603e+01,-2.102917986092123215e+00
1.523999999999985100e+01,8.381797196650743187e-01,1.618202803349257124e+01,-2.164021317222619700e+00
1.527999999999985015e+01,8.390710637209766176e-01,1.609289362790234179e+01,-2.228360139755736213e+00
1.531999999999984929e+01,8.399891323514737662e-01,1.600108676485263004e+01,-2.295171576242793776e+00
1.535999999999984844e+01,8.409345211749772453e-01,1.590654788250226659e+01,-2.363472058759086281e+00
1.539999999999984759e+01,8.419073429459694724e-01,1.580926570540304965e+01,-2.432054427480423442e+00
1.543999999999984674e+01,8.429071442644934242e-01,1.570928557355065891e+01,-2.499503296309768530e+00
1.547999999999984588e+01,8.439328371993182198e-01,1.560671628006817002e+01,-2.564232337062222200e+00
1.551999999999984503e+01,8.449826552666028778e-01,1.550173447333970955e+01,-2.624545168211511736e+00
1.555999999999984418e+01,8.460541426454385450e-01,1.539458573545614684e+01,-2.678718447089067922e+00
1.559999999999984333e+01,8.471441833947001010e-01,1.528558166052998502e+01,-2.725101873154045506e+00
1.563999999999984247e+01,8.482490737370275147e-01,1.517509262629724276e+01,-2.762225855818556397e+00
1.567999999999984162e+01,8.493646355867443543e-01,1.506353644132555303e+01,-2.788904624292243284e+00
1.571999999999984077e+01,8.504863642252956657e-01,1.495136357747043121e+01,-2.804321596378045456e+00
1.575999999999983991e+01,8.516095984206695224e-01,1.483904015793305575e+01,-2.808085488434386434e+00
1.579999999999983906e+01,8.527296983448326984e-01,1.472703016551673727e+01,-2.800249810407962059e+00
1.583999999999983821e+01,8.538422159961237545e-01,1.461577840038762588e+01,-2.781294128227784768e+00
1.587999999999983736e+01,8.549430445477511631e-01,1.450569554522488147e+01,-2.752071379068610213e+00
1.591999999999983650e+01,8.560285366237044835e-01,1.439714633762955032e+01,-2.713730189883278854e+00
1.595999999999983565e+01,8.570955860823489258e-01,1.429044139176511408e+01,-2.667623646610906007e+00
1.599999999999983480e+01,8.581416725118887756e-01,1.418583274881112288e+01,-2.615216073849779832e+00
1.603999999999983572e+01,8.591648715254234236e-01,1.408351284745765497e+01,-2.557997533836697812e+00
1.607999999999983487e+01,8.601638366204326092e-01,1.398361633795673242e+01,-2.497412737523063697e+00
1.611999999999983402e+01,8.611377597131076866e-01,1.388622402868922734e+01,-2.434807731687627097e+00
1.615999999999983316e+01,8.620863176183500842e-01,1.379136823816499202e+01,-2.371394763105882930e+00
1.619999999999983231e+01,8.630096110280454091e-01,1.369903889719546441e+01,-2.308233524238190171e+00
1.623999999999983146e+01,8.639081013033086398e-01,1.360918986966913735e+01,-2.246225688158176581e+00
1.627999999999983061e+01,8.647825489731283399e-01,1.352174510268716290e+01,-2.186119174549361333e+00
1.631999999999982975e+01,8.656339564798758435e-01,1.343660435201242365e+01,-2.128518766868481293e+00
1.635999999999982890e+01,8.664635165948444406e-01,1.335364834051556215e+01,-2.073900287421537314e+00
1.639999999999982805e+01,8.672725671161779504e-01,1.327274328838220185e+01,-2.022626303334007503e+00
1.643999999999982720e+01,8.680625519529207024e-01,1.319374480470793287e+01,-1.974962091856724555e+00
1.647999999999982634e+01,8.688349884367521092e-01,1.311650115632478730e+01,-1.931091209578639223e+00
1.651999999999982549e+01,8.695914406051519219e-01,1.304085593948481403e+01,-1.891130420999331818e+00
1.655999999999982464e+01,8.703334981814491167e-01,1.296665018185508700e+01,-1.855143940743175790e+00
1.659999999999982379e+01,8.710627609681563799e-01,1.289372390318436601e+01,-1.823156966768024745e+00
1.663999999999982293e+01,8.717808283250775281e-01,1.282191716749224497e+01,-1.795168392303025939e+00
1.667999999999982208e+01,8.724892933076203727e-01,1.275107066923796140e+01,-1.771162456357089354e+00
1.671999999999982123e+01,8.731897409041546876e-01,1.268102590958453391e+01,-1.751118991335687269e+00
1.675999999999982037e+01,8.738837496644248359e-01,1.261162503355751596e+01,-1.735021900675448592e+00
1.679999999999981952e+01,8.745728958911802575e-01,1.254271041088196625e+01,-1.722865566888742705e+00
1.683999999999981867e+01,8.752587595062597536e-01,1.247412404937402641e+01,-1.714659037698496036e+00
1.687999999999981782e+01,8.759429307173650647e-01,1.240570692826349841e+01,-1.710428027763200021e+00
1.691999999999981696e+01,8.766270166985901113e-01,1.233729833014098176e+01,-1.710214953062916265e+00
1.695999999999981611e+01,8.773126476336469137e-01,1.226873523663530818e+01,-1.714077337641839449e+00
1.699999999999981526e+01,8.780014816208003836e-01,1.219985183791996519e+01,-1.722084967883574791e+00
1.703999999999981441e+01,8.786952080655658914e-01,1.213047919344340642e+01,-1.734316111913969394e+00
1.707999999999981355e+01,8.793955492611646996e-01,1.206044507388352827e+01,-1.750852988996953741e+00
1.711999999999981270e+01,8.801042598604983391e-01,1.198957401395017541e+01,-1.771776498333821337e+00
1.715999999999981185e+01,8.808231238748192027e-01,1.191768761251807973e+01,-1.797160035802392031e+00
1.719999999999981100e+01,8.815539487035229937e-01,1.184460512964770373e+01,-1.827062071759399942e+00
1.723999999999981014e+01,8.822985555265975277e-01,1.177014444734024323e+01,-1.861517057686512544e+00
1.727999999999980929e+01,8.830587652017309885e-01,1.169412347982689937e+01,-1.900524187833596557e+00
1.731999999999980844e+01,8.838363786346969952e-01,1.161636213653029870e+01,-1.944033582415016781e+00
1.735999999999980759e+01,8.846331504748230490e-01,1.153668495251770310e+01,-1.991929600314890081e+00
1.739999999999980673e+01,8.854507549803242172e-01,1.145492450196758227e+01,-2.044011263753020557e+00
1.743999999999980588e+01,8.862907430671664866e-01,1.137092569328335401e+01,-2.099970217105706638e+00
1.747999999999980503e+01,8.871544899753638358e-01,1.128455100246361553e+01,-2.159367270493461888e+00
1.751999999999980417e+01,8.880431337287957305e-01,1.119568662712043761e+01,-2.221609383579448149e+00
1.755999999999980332e+01,8.889575056739776882e-01,1.110424943260223074e+01,-2.285929862955171643e+00
1.759999999999980247e+01,8.898980558470180879e-01,1.101019441529818721e+01,-2.351375432601088278e+00
1.763999999999980162e+01,8.908647776355004266e-01,1.091352223644994979e+01,-2.416804471205935556e+00
1.767999999999980076e+01,8.918571379541908595e-01,1.081428620458090961e+01,-2.480900796726004387e+00
1.771999999999979991e+01,8.928740206001511970e-01,1.071259793998487453e+01,-2.542206614900877071e+00
1.775999999999979906e+01,8.939136911644918193e-01,1.060863088355081629e+01,-2.599176410851455898e+00
1.779999999999979821e+01,8.949737914242917869e-01,1.050262085757081820e+01,-2.650250649499952260e+00
1.783999999999979735e+01,8.960513692275655639e-01,1.039486307724344272e+01,-2.693944508184387132e+00
1.787999999999979650e+01,8.971429465138175408e-01,1.028570534861825081e+01,-2.728943215629797692e+00
1.791999999999979565e+01,8.982446236749872526e-01,1.017553763250127474e+01,-2.754192902924401665e+00
1.795999999999979480e+01,8.993522137225025137e-01,1.006477862774974597e+01,-2.768975118788219447e+00
1.799999999999979394e+01,9.004613956576040801e-01,9.953860434239601318e+00,-2.772954837753616175e+00
1.803999999999979309e+01,9.015678739398190755e-01,9.843212606018099109e+00,-2.766195705537555227e+00
1.807999999999979224e+01,9.026675305453800702e-01,9.733246945461999644e+00,-2.749141513902486622e+00
1.811999999999979138e+01,9.037565578074103767e-01,9.624344219258958333e+00,-2.722568155076032781e+00
1.815999999999979053e+01,9.048315635282093705e-01,9.516843647179072718e+00,-2.687514301997140365e+00
1.819999999999978968e+01,9.058896439330339501e-01,9.411035606696600553e+00,-2.645201012061804136e+00
1.823999999999978883e+01,9.069284240331079161e-01,9.307157596689208390e+00,-2.596950250184804077e+00
1.827999999999978797e+01,9.079460682163457141e-01,9.205393178365426365e+00,-2.544110458094550609e+00
1.831999999999978712e+01,9.089412660389991627e-01,9.105873396100093942e+00,-2.487994556633310594e+00
1.835999999999978627e+01,9.099131992188982387e-01,9.008680078110174350e+00,-2.429832949747989801e+00
1.839999999999978542e+01,9.108614959233355401e-01,8.913850407666444653e+00,-2.370741761093242417e+00
1.843999999999978456e+01,9.117861778956232177e-01,8.821382210437676008e+00,-2.311704930719216122e+00
1.847999999999978371e+01,9.126876050608935254e-01,8.731239493910649685e+00,-2.253567913175658077e+00
1.851999999999978286e+01,9.135664212157081909e-01,8.643357878429185348e+00,-2.197040387036608422e+00
1.855999999999978201e+01,9.144235033773138177e-01,8.557649662268616453e+00,-2.142705404014222381e+00
1.859999999999978115e+01,9.152599164229415774e-01,8.474008357705841377e+00,-2.091032614069376905e+00
1.863999999999978030e+01,9.160768738254024823e-01,8.392312617459751323e+00,-2.042393506152251348e+00
1.867999999999977945e+01,9.168757046121465137e-01,8.312429538785352179e+00,-1.997076966859978597e+00
1.871999999999977859e+01,9.176578261602953424e-01,8.234217383970459991e+00,-1.955303870372304686e+00
1.875999999999977774e+01,9.184247221041732523e-01,8.157527789582672995e+00,-1.917239859694674919e+00
1.879999999999977689e+01,9.191779244770219570e-01,8.082207552297802522e+00,-1.883005932121761816e+00
1.883999999999977604e+01,9.199189992193385068e-01,8.008100078066149763e+00,-1.852686855791318976e+00
1.887999999999977518e+01,9.206495343279049726e-01,7.935046567209496970e+00,-1.826337771416319811e+00
1.891999999999977433e+01,9.213711301429637901e-01,7.862886985703624987e+00,-1.803989537646799590e+00
1.895999999999977348e+01,9.220853915203226503e-01,7.791460847967741188e+00,-1.785653443397094975e+00
1.899999999999977263e+01,9.227939218572120961e-01,7.720607814278793057e+00,-1.771325842223703262e+00
1.903999999999977177e+01,9.234983190917656071e-01,7.650168090823441958e+00,-1.760993086383777495e+00
1.907999999999977092e+01,9.242001738469576289e-01,7.579982615304231786e+00,-1.754636887980254301e+00
1.911999999999977007e+01,9.249010698286564969e-01,7.509893017134345428e+00,-1.752239954247158948e+00
1.915999999999976922e+01,9.256025864199873832e-01,7.439741358001271010e+00,-1.753791478326860442e+00
1.919999999999976836e+01,9.263063031624279020e-01,7.369369683757213352e+00,-1.759291856101441454e+00
1.923999999999976751e+01,9.270138055128261945e-01,7.298619448717374780e+00,-1.768755875995964288e+00
1.927999999999976666e+01,9.277266909557628782e-01,7.227330904423709512e+00,-1.782213607341631700e+00
1.931999999999976581e+01,9.284465742738231553e-01,7.155342572617684027e+00,-1.799708295150637127e+00
1.935999999999976495e+01,9.291750905674356353e-01,7.082490943256431137e+00,-1.821290734031322245e+00
1.939999999999976410e+01,9.299138944949075780e-01,7.008610550509231985e+00,-1.847009818679978821e+00
1.943999999999976325e+01,9.306646541841390174e-01,6.933534581586101808e+00,-1.876899223078254408e+00
1.947999999999976239e+01,9.314290383557798370e-01,6.857096164422017637e+00,-1.910960429102104285e+00
1.951999999999976154e+01,9.322086953973154344e-01,6.779130460268461889e+00,-1.949142603838893706e+00
1.955999999999976069e+01,9.330052234457447691e-01,6.699477655425525313e+00,-1.991320121073414384e+00
1.959999999999975984e+01,9.338201309878692014e-01,6.617986901213086526e+00,-2.037268855310969684e+00
1.963999999999975898e+01,9.346547880907811745e-01,6.534521190921878997e+00,-2.086642757280188221e+00
1.967999999999975813e+01,9.355103691505836094e-01,6.448963084941638613e+00,-2.138952649506009607e+00
1.971999999999975728e+01,9.363877890011874650e-01,6.361221099881262830e+00,-2.193549626509394557e+00
1.975999999999975643e+01,9.372876353357658674e-01,6.271236466423417255e+00,-2.249615836446139383e+00
1.979999999999975557e+01,9.382101015907390318e-01,6.178989840926092825e+00,-2.306165637433110760e+00
1.983999999999975472e+01,9.391549255903189897e-01,6.084507440968096148e+00,-2.362059998949916917e+00
1.987999999999975387e+01,9.401213401402103154e-01,5.987865985978970684e+00,-2.416036374728136593e+00
1.991999999999975302e+01,9.411080421264427232e-01,5.889195787355731682e+00,-2.466754965580975067e+00
1.995999999999975216e+01,9.421131862454441563e-01,5.788681375455581701e+00,-2.512860297503749507e+00
1.999999999999975131e+01,9.431344080623426107e-01,5.686559193765731379e+00,-2.553054542246258052e+00
2.003999999999975046e+01,9.441688786361103203e-01,5.583112136388976410e+00,-2.586176434418874237e+00
